,node_id,x_coord,y_coord
863,1410,120.6859552,31.9181174
864,1411,120.6911287,31.9036287
865,1413,120.6918969,31.9051372
866,1414,120.7632114,31.9158283
867,1419,120.6422484,31.8979605
868,1424,120.7266674,31.874384
869,1425,120.6878455,31.9005057
870,1428,120.7055944,31.8220659
871,1429,120.6612793,31.883475
872,1430,120.6615103,31.8832889
873,1431,120.7466158,31.8923251
874,1432,120.7460377,31.8927855
875,1435,120.6633961,31.80088
876,1439,120.7231922,31.9759164
877,1440,120.7239324,31.9753561
878,1441,120.7268209,31.8742924
879,1445,120.7125801,31.8487307
880,1446,120.7125163,31.8485993
881,1450,120.6878324,31.9009145
882,1451,120.6784441,31.8055265
883,1452,120.6785254,31.8055516
884,1454,120.6916316,31.9052466
885,1455,120.6760957,31.7580776
886,1456,120.7425156,31.8957935
887,1457,120.7249242,31.9091357
888,1459,120.6893401,31.9023547
889,1460,120.6901789,31.9032947
890,1462,120.705514,31.8115118
891,1465,120.6899851,31.9034206
892,1466,120.6894,31.902765
893,1467,120.7053357,31.811456
894,1469,120.6784532,31.8055894
895,1470,120.6784464,31.8009274
896,1471,120.6784507,31.7958765
897,1472,120.7102174,31.8205155
898,1473,120.711859,31.81983
899,1474,120.7443212,31.9585601
900,1475,120.754469,31.9477312
901,1476,120.5657476,31.8396471
902,1477,120.5634693,31.8439007
903,1479,120.5968528,31.8705945
904,1484,120.5969117,31.8707764
905,1485,120.5965382,31.8708596
906,1487,120.5991197,31.870003
907,1488,120.6003516,31.8696749
908,1489,120.6011596,31.8696292
909,1490,120.5989424,31.8702283
910,1491,120.6000086,31.8704216
911,1492,120.6165054,31.8301319
912,1493,120.5971767,31.8321712
913,1494,120.5970397,31.8321832
914,1495,120.5889152,31.8322386
915,1496,120.5889104,31.8320749
916,1497,120.5970234,31.8320317
917,1498,120.5971484,31.8320163
918,1499,120.6139607,31.8300799
919,1501,120.6104721,31.970318
920,1503,120.5843034,31.8318677
921,1505,120.5200222,31.9112716
922,1506,120.6187173,31.9660602
923,1507,120.6188343,31.9660005
924,1508,120.5972102,31.8945424
925,1509,120.597708,31.894417
926,1511,120.5862853,31.8318661
927,1512,120.5788658,31.9353632
928,1513,120.5790255,31.9356354
929,1514,120.6020723,31.8704495
930,1515,120.6017878,31.8691647
931,1517,120.5896017,31.9317635
932,1518,120.5857865,31.9334037
933,1519,120.5856331,31.9334674
934,1520,120.5793996,31.9361063
935,1521,120.5792314,31.9361782
936,1523,120.5752125,31.9292501
937,1524,120.57525,31.9293124
938,1525,120.6016555,31.868585
939,1526,120.6001257,31.8582549
940,1527,120.6001145,31.8581722
941,1528,120.5990934,31.8498578
942,1529,120.5990771,31.8497241
943,1531,120.6238417,31.8298939
944,1532,120.6236749,31.8298859
945,1535,120.5791494,31.9360411
946,1536,120.5793366,31.935963
947,1537,120.5855677,31.9333646
948,1538,120.5857224,31.9333001
949,1539,120.5895208,31.9316519
950,1540,120.5991801,31.849718
951,1541,120.5991854,31.8498634
952,1542,120.6002142,31.8581651
953,1543,120.6002247,31.8582482
954,1544,120.6019003,31.8691506
955,1545,120.599658,31.8694089
956,1546,120.625268,31.9627192
957,1547,120.6254158,31.9626438
958,1548,120.5889845,31.9528703
959,1549,120.5853481,31.9466043
960,1550,120.5852421,31.9464402
961,1551,120.6045121,31.8931378
962,1552,120.6050448,31.8932039
963,1553,120.6102601,31.8933592
964,1554,120.6104307,31.8933732
965,1555,120.6253335,31.8958557
966,1556,120.6384277,31.8982289
967,1557,120.585398,31.9463608
968,1558,120.5921233,31.9440122
969,1559,120.5922984,31.9439604
970,1560,120.6012637,31.9401666
971,1562,120.5997765,31.9270506
972,1563,120.5996513,31.9270894
973,1565,120.6216164,31.9576813
974,1566,120.6216985,31.9577889
975,1567,120.6378367,31.9806976
976,1569,120.5817149,31.888005
977,1572,120.5923864,31.9440987
978,1575,120.5819742,31.9264569
979,1576,120.5819167,31.9263239
980,1577,120.5800866,31.9226536
981,1578,120.580027,31.9225324
982,1582,120.5962134,31.9503003
983,1583,120.5922116,31.9441453
984,1585,120.5891451,31.9528149
985,1592,120.5192994,31.9636929
986,1593,120.5163308,31.9635489
987,1594,120.5161591,31.9635392
988,1595,120.5140384,31.9633558
989,1596,120.5060757,31.9624682
990,1597,120.505094,31.9623544
991,1599,120.5732933,31.8374874
992,1609,120.7126674,31.8485064
993,1610,120.7127317,31.8486464
994,1611,120.6561699,31.8798958
995,1614,120.6558338,31.8801148
996,1615,120.6423613,31.8978723
997,1616,120.6489797,31.892836
998,1617,120.6560974,31.8873497
999,1618,120.6437259,31.8878066
1000,1619,120.70741,31.8334828
1001,1622,120.7458052,31.8436004
1002,1623,120.7484903,31.8410903
1003,1624,120.7430979,31.8440681
1004,1625,120.7432513,31.8440599
1005,1626,120.7042224,31.7706581
1006,1627,120.704703,31.7841208
1007,1628,120.7014388,31.8040763
1008,1629,120.6999908,31.8089371
1009,1630,120.7469219,31.7975588
1010,1631,120.7692445,31.829616
1011,1632,120.7699847,31.8297631
1012,1633,120.7992244,31.859112
1013,1634,120.7993488,31.8587652
1014,1635,120.7675925,31.911956
1015,1636,120.7676853,31.9118944
1016,1637,120.7670071,31.9123284
1017,1638,120.7674207,31.9120668
1018,1640,120.7167189,31.8330421
1019,1641,120.7166365,31.8328832
1020,1642,120.7075765,31.8333938
1021,1643,120.7138232,31.8279313
1022,1644,120.7137544,31.827807
1023,1645,120.7116248,31.8230894
1024,1646,120.7603493,31.9308273
1025,1647,120.7622179,31.9182058
1026,1648,120.7622849,31.917966
1027,1649,120.7632827,31.9157209
1028,1650,120.7641802,31.9145561
1029,1653,120.7603346,31.9309212
1030,1654,120.7548248,31.9473529
1031,1655,120.764341,31.9143821
1032,1661,120.7246751,31.9093371
1033,1663,120.358925,31.9466254
1034,1665,120.5394591,31.9055772
1035,1666,120.5274784,31.9076789
1036,1667,120.5273864,31.9076947
1037,1669,120.5833659,31.8951221
1038,1670,120.5841893,31.8949141
1039,1673,120.605484,31.7382412
1040,1674,120.6177824,31.7372562
1041,1675,120.6182052,31.7372074
1042,1676,120.5684255,31.7531332
1043,1677,120.6052237,31.7387925
1044,1679,120.6060479,31.746703
1045,1680,120.6051094,31.7314299
1046,1681,120.6054546,31.7276325
1047,1683,120.6201049,31.8054956
1048,1684,120.6218294,31.7956655
1049,1685,120.6218623,31.7955776
1050,1686,120.6319494,31.7677289
1051,1688,120.6114336,31.7693799
1052,1689,120.631965,31.7676123
1053,1690,120.6414438,31.8188101
1054,1691,120.5548515,31.8112611
1055,1692,120.5626144,31.8102273
1056,1695,120.5454798,31.7837581
1057,1697,120.6256363,31.805809
1058,1698,120.6196687,31.805488
1059,1699,120.6614501,31.848179
1060,1700,120.6623808,31.8455275
1061,1702,120.6641685,31.8487232
1062,1703,120.6620675,31.8492765
1063,1704,120.6648158,31.847487
1064,1705,120.662955,31.8488493
1065,1706,120.6638075,31.8500625
1066,1707,120.6631256,31.8469005
1067,1708,120.6636101,31.8517963
1068,1710,120.6246195,31.8163152
1069,1711,120.6246558,31.8158984
1070,1712,120.6245339,31.8191273
1071,1713,120.6245231,31.8192068
1072,1714,120.6244538,31.8225335
1073,1715,120.6239076,31.82962
1074,1716,120.7059823,31.803978
1075,1717,120.7095524,31.773854
1076,1723,120.5186905,32.0000967
1077,1724,120.5188019,32.0000853
1078,1726,120.5331119,31.8868543
1079,1727,120.5209813,31.8905071
1080,1728,120.5208626,31.8905388
1081,1733,120.6013326,31.9402634
1082,1734,120.5854747,31.9464997
1083,1735,120.6629059,31.8450519
1084,1736,120.6649783,31.8464608
1085,1737,120.6621665,31.846938
1086,1738,120.7040387,31.7836931
1087,1741,120.5626172,31.8103042
1088,1742,120.5548214,31.8113297
1089,1743,120.5766576,31.8044063
1090,1748,120.5669997,31.8785993
1091,1749,120.5688612,31.8780948
1092,1750,120.6054625,31.7697529
1093,1751,120.6057994,31.7696829
1094,1752,120.6083843,31.7695824
1095,1754,120.5261901,31.8107447
1096,1755,120.5154991,31.8132773
1097,1756,120.517207,31.8130288
1098,1757,120.5161039,31.813355
1099,1758,120.5155257,31.8134421
1100,1762,120.6072859,31.7880377
1101,1763,120.6079082,31.781694
1102,1766,120.6079754,31.7825184
1103,1767,120.607441,31.7880083
1104,1770,120.4483921,31.9322428
1105,1771,120.4483714,31.9321689
1106,1773,120.4454585,31.92492
1107,1774,120.4437704,31.9220366
1108,1775,120.4393026,31.9132969
1109,1776,120.4457438,31.9253886
1110,1777,120.4559791,31.8939038
1111,1778,120.5520491,31.9950533
1112,1779,120.5519965,31.9950653
1113,1783,120.5610726,31.8665122
1114,1784,120.5297753,31.91919
1115,1785,120.543991,31.9543251
1116,1786,120.5440435,31.954498
1117,1787,120.5462601,31.9623841
1118,1789,120.6077866,31.7941547
1119,1791,120.574823,31.911225
1120,1792,120.574926,31.9112001
1121,1793,120.5885438,31.9071039
1122,1794,120.5886941,31.9070592
1123,1796,120.5831718,31.8296095
1124,1797,120.5834377,31.8315465
1125,1799,120.4910666,31.8714525
1126,1800,120.4919775,31.8654578
1127,1802,120.5187958,32.0001557
1128,1803,120.4189458,31.9384926
1129,1804,120.6785304,31.7958766
1130,1805,120.6785274,31.8009366
1131,1806,120.67853,31.8056125
1132,1807,120.4603743,31.9314966
1133,1808,120.5402018,31.8709514
1134,1812,120.6870623,31.8080372
1135,1813,120.695707,31.8094726
1136,1814,120.5243477,31.8157181
1137,1816,120.7115693,31.773525
1138,1817,120.7143581,31.7765868
1139,1818,120.581903,31.8317781
1140,1819,120.5784984,31.8328611
1141,1821,120.522863,31.9193375
1142,1822,120.5229812,31.9195962
1143,1823,120.5378147,31.9564218
1144,1824,120.5378394,31.9565499
1145,1825,120.5410054,31.962978
1146,1826,120.5411283,31.9631057
1147,1828,120.6637318,31.8011246
1148,1829,120.5648858,31.8310443
1149,1830,120.5648637,31.8309455
1150,1832,120.6091016,31.889207
1151,1834,120.5563394,31.8307188
1152,1835,120.5739962,31.8311365
1153,1836,120.573138,31.8312412
1154,1837,120.5563333,31.8308883
1155,1838,120.6212672,31.8538532
1156,1839,120.6335857,31.85265
1157,1840,120.6174902,31.8298798
1158,1843,120.6380676,31.8294309
1159,1845,120.6209708,31.8458797
1160,1846,120.6209889,31.8460153
1161,1847,120.6207601,31.8460767
1162,1848,120.6207807,31.8459061
1163,1849,120.6237284,31.8296195
1164,1850,120.624365,31.8225971
1165,1851,120.6243639,31.8224598
1166,1852,120.6244244,31.8192081
1167,1853,120.6244299,31.8191245
1168,1857,120.6061672,31.7440214
1169,1858,120.6058367,31.7440068
1170,1859,120.6059665,31.7431823
1171,1860,120.5937784,31.7702086
1172,1863,120.6083737,31.7696541
1173,1864,120.611553,31.7694928
1174,1865,120.6058098,31.7697787
1175,1866,120.5549343,31.8489691
1176,1868,120.578224,31.8315414
1177,1869,120.5784908,31.8323801
1178,1870,120.5818376,31.8314312
1179,1871,120.5815425,31.8306707
1180,1872,120.5803191,31.8310434
1181,1873,120.5796129,31.8312574
1182,1874,120.5772158,31.8334059
1183,1875,120.5764153,31.831447
1184,1876,120.5755195,31.8354128
1185,1877,120.5407712,31.8400198
1186,1878,120.5415793,31.8389825
1187,1879,120.5751052,31.8352862
1188,1880,120.5777072,31.8311403
1189,1881,120.5822427,31.829774
1190,1882,120.56765,31.845098
1191,1883,120.489523,31.9507552
1192,1884,120.4861935,31.9524785
1193,1888,120.4980084,31.8951186
1194,1889,120.4996903,31.8994821
1195,1891,120.4887691,31.9500059
1196,1893,120.4717388,31.9622008
1197,1896,120.4859092,31.9522458
1198,1897,120.5078167,31.922161
1199,1899,120.4869999,31.9591437
1200,1902,120.4856313,31.9585122
1201,1903,120.6377316,31.980698
1202,1904,120.5254502,31.8823081
1203,1905,120.6216112,31.9578718
1204,1906,120.6215298,31.9577644
1205,1908,120.5037984,31.8724506
1206,1911,120.522267,31.8754396
1207,1912,120.522085,31.8755046
1208,1913,120.516413,31.8772456
1209,1914,120.5162599,31.8772977
1210,1917,120.661063,31.8285552
1211,1918,120.6686778,31.8285484
1212,1920,120.6686725,31.8286901
1213,1921,120.6607656,31.8289406
1214,1922,120.5295568,31.8512421
1215,1923,120.5410837,31.8494989
1216,1924,120.5412752,31.8494953
1217,1925,120.6048002,31.7383243
1218,1928,120.5358902,31.865574
1219,1929,120.526038,31.8413725
1220,1930,120.5274295,31.838318
1221,1931,120.5277689,31.8329792
1222,1932,120.5277741,31.8328519
1223,1933,120.4214682,31.9496753
1224,1934,120.4213353,31.949592
1225,1936,120.3999395,31.9529354
1226,1937,120.401271,31.9522199
1227,1938,120.3987346,31.9539166
1228,1940,120.4052608,31.9513502
1229,1941,120.4637513,31.9207862
1230,1942,120.459354,31.9117371
1231,1943,120.458766,31.9103475
1232,1944,120.4581737,31.9087694
1233,1945,120.4574453,31.9063595
1234,1946,120.4056092,31.9512689
1235,1947,120.4052937,31.9514526
1236,1949,120.4056303,31.9513745
1237,1950,120.497282,31.9521031
1238,1951,120.3982008,31.9540602
1239,1953,120.7060005,31.8054232
1240,1954,120.7058403,31.805387
1241,1955,120.670049,31.8002579
1242,1957,120.553844,31.8951454
1243,1961,120.5578489,31.8816627
1244,1963,120.5569346,31.8817165
1245,1964,120.5580094,31.8813828
1246,1970,120.5658302,31.8788948
1247,1971,120.4619375,32.0136632
1248,1972,120.4619946,32.0135307
1249,1973,120.4621663,32.0135834
1250,1974,120.4620982,32.0137301
1251,1976,120.5500264,31.9528068
1252,1977,120.5500853,31.9529677
1253,1978,120.5532171,31.9613645
1254,1979,120.5533121,31.9615785
1255,1981,120.5531586,31.9615932
1256,1982,120.5530413,31.9613906
1257,1983,120.549913,31.9529928
1258,1984,120.5498627,31.9528309
1259,1985,120.4604292,31.9316028
1260,1986,120.4277753,31.9442845
1261,1987,120.4838647,31.9244631
1262,1988,120.513794,31.9198834
1263,1989,120.5139462,31.920024
1264,1990,120.5050871,31.9205027
1265,1991,120.5049942,31.9205009
1266,1992,120.4853154,31.9241899
1267,1993,120.484687,31.924372
1268,1994,120.4839476,31.924609
1269,1997,120.4974291,31.9523637
1270,1998,120.4836333,31.9250093
1271,1999,120.4850982,31.9245189
1272,2000,120.6047103,31.8928326
1273,2001,120.6040442,31.8912137
1274,2005,120.6731296,31.9289789
1275,2008,120.6732068,31.9290495
1276,2009,120.5180061,31.9876447
1277,2010,120.5181866,31.9876452
1278,2011,120.5447659,31.9842389
1279,2012,120.5181872,31.9875621
1280,2013,120.5180059,31.9875595
1281,2016,120.7733349,31.8394631
1282,2017,120.5853351,31.8981319
1283,2018,120.5855215,31.8980445
1284,2019,120.5751722,31.9291788
1285,2020,120.5651348,31.904328
1286,2021,120.6130726,31.8990076
1287,2022,120.6357507,31.8921632
1288,2023,120.5216718,31.8386103
1289,2024,120.5407625,31.8381736
1290,2025,120.5410643,31.963113
1291,2026,120.5409363,31.9629912
1292,2027,120.5377758,31.9565667
1293,2028,120.5377499,31.9564329
1294,2029,120.522883,31.9196049
1295,2030,120.5227603,31.9193409
1296,2033,120.6088998,31.7698977
1297,2034,120.6088951,31.7693059
1298,2035,120.4721517,31.928057
1299,2038,120.4713099,31.9281944
1300,2040,120.6182978,31.8191766
1301,2041,120.618316,31.8190803
1302,2045,120.5060023,31.9261527
1303,2046,120.5072976,31.9299826
1304,2047,120.5057564,31.9260443
1305,2048,120.5242931,31.8172302
1306,2052,120.6470622,31.9241989
1307,2053,120.6510927,31.9253635
1308,2055,120.6491569,31.9279098
1309,2057,120.6881486,31.9587627
1310,2058,120.6928287,31.9599044
1311,2060,120.6968002,31.9612529
1312,2061,120.6931264,31.959899
1313,2062,120.6935418,31.9577601
1314,2063,120.693952,31.9579704
1315,2069,120.7174123,32.048185
1316,2072,120.7175738,32.048162
1317,2074,120.6503071,31.9243361
1318,2076,120.6464929,31.9203698
1319,2079,120.6987132,31.9630746
1320,2082,120.4746083,32.0171566
1321,2083,120.4744844,32.0172856
1322,2085,120.4979409,31.8829008
1323,2086,120.4978527,31.8827211
1324,2087,120.4943998,31.8755441
1325,2088,120.49434,31.8753517
1326,2089,120.4942578,31.8683276
1327,2090,120.4944007,31.8683478
1328,2091,120.4945051,31.8753013
1329,2092,120.4945448,31.8754939
1330,2093,120.4980327,31.8826687
1331,2094,120.4981149,31.8828495
1332,2096,120.4901386,31.8666376
1333,2097,120.491399,31.8633424
1334,2112,120.4722287,31.9619672
1335,2113,120.5486944,31.9833141
1336,2114,120.5488851,31.9832865
1337,2115,120.5531492,31.9822769
1338,2116,120.5140712,31.9631932
1339,2117,120.6443743,31.9273275
1340,2118,120.6469661,31.9281778
1341,2119,120.6442585,31.9274145
1342,2120,120.7773229,31.8314729
1343,2121,120.7784102,31.8299306
1344,2122,120.7800639,31.8301284
1345,2123,120.7797099,31.8299957
1346,2125,120.7801684,31.8299831
1347,2126,120.7798435,31.8298382
1348,2128,120.7432477,31.8441301
1349,2129,120.7431029,31.8441279
1350,2133,120.6437849,31.9298014
1351,2138,120.6472391,31.9242272
1352,2140,120.6487442,31.9227845
1353,2141,120.5763277,31.9243692
1354,2142,120.5762826,31.9242546
1355,2144,120.5748628,31.9294691
1356,2145,120.5748027,31.9293481
1357,2146,120.6164215,31.9626099
1358,2149,120.5706528,31.9588001
1359,2151,120.5704772,31.9588473
1360,2154,120.5034318,31.9616322
1361,2155,120.5050264,31.9617141
1362,2156,120.5061966,31.9622586
1363,2157,120.5050314,31.9621207
1364,2158,120.5049493,31.9627414
1365,2159,120.5040161,31.9625266
1366,2160,120.4830061,31.954725
1367,2161,120.4838535,31.9578828
1368,2164,120.4734265,31.9557566
1369,2165,120.4840278,31.9584751
1370,2167,120.4794983,31.9572464
1371,2168,120.4737775,31.9553702
1372,2173,120.4821062,31.9547178
1373,2176,120.480172,31.9569272
1374,2178,120.5076916,31.9230956
1375,2184,120.5078291,31.9282171
1376,2191,120.5579516,31.8512966
1377,2192,120.5563296,31.8504123
1378,2195,120.5598253,31.8502065
1379,2196,120.5575907,31.8528385
1380,2197,120.5418111,31.85352
1381,2198,120.5417734,31.8533702
1382,2199,120.5419513,31.8533133
1383,2200,120.5419904,31.8534685
1384,2202,120.5580098,31.853611
1385,2203,120.5723085,31.8516525
1386,2204,120.572553,31.8515982
1387,2206,120.5904627,31.8502121
1388,2207,120.5896072,31.8502082
1389,2209,120.5571063,31.8810641
1390,2210,120.5664966,31.878376
1391,2211,120.5661055,31.8786976
1392,2212,120.5286965,31.8876124
1393,2213,120.5010925,31.9037658
1394,2216,120.4954339,31.9004323
1395,2217,120.4954657,31.9002843
1396,2219,120.4970578,31.9005672
1397,2223,120.497205,31.9006884
1398,2226,120.4987246,31.8977534
1399,2229,120.4928686,31.8632331
1400,2233,120.4916669,31.8680228
1401,2235,120.4916956,31.8632894
1402,2239,120.4900533,31.8661264
1403,2246,120.5186445,31.884668
1404,2248,120.5187404,31.884641
1405,2251,120.5225713,31.8142631
1406,2252,120.5224318,31.8141309
1407,2254,120.5266485,31.8415294
1408,2255,120.5025712,31.8626081
1409,2256,120.572619,31.8517925
1410,2257,120.5723651,31.8518379
1411,2258,120.5580483,31.8538082
1412,2261,120.5895498,31.850076
1413,2262,120.5904879,31.8500758
1414,2265,120.6202216,31.8298392
1415,2266,120.643071,31.8292401
1416,2267,120.6570306,31.8288885
1417,2269,120.66882,31.8285536
1418,2270,120.6688087,31.8286904
1419,2273,120.6570607,31.8290091
1420,2274,120.6430758,31.8293304
1421,2282,120.6376352,31.8291034
1422,2289,120.6855958,31.9491369
1423,2292,120.6845149,31.9483494
1424,2295,120.6767325,31.9424239
1425,2301,120.6772016,31.9425302
1426,2308,120.6164976,31.9627153
1427,2309,120.6700248,31.9778701
1428,2310,120.5844833,31.8956972
1429,2311,120.5839649,31.8943165
1430,2312,120.5623706,31.9140881
1431,2313,120.5623329,31.9139826
1432,2316,120.6085141,31.7698395
1433,2317,120.6085103,31.769435
1434,2318,120.6039429,31.8909674
1435,2319,120.5972552,31.8728504
1436,2320,120.7105174,31.7736957
1437,2325,120.399191,31.9535589
1438,2326,120.3991623,31.9535858
1439,2327,120.3986152,31.9538303
1440,2328,120.3989655,31.9534208
1441,2329,120.3946904,31.9583195
1442,2332,120.3967948,31.9504804
1443,2333,120.3997501,31.9582717
1444,2334,120.4277103,31.9441986
1445,2335,120.3871335,31.9544376
1446,2343,120.5541006,31.8764327
1447,2345,120.583587,31.8563873
1448,2348,120.5649244,31.9035233
1449,2359,120.4923986,31.8762367
1450,2360,120.4923275,31.8760354
1451,2363,120.4955193,31.8836477
1452,2365,120.4954122,31.8834556
1453,2369,120.5031803,31.8932635
1454,2370,120.5030248,31.8933132
1455,2371,120.4996015,31.8943607
1456,2372,120.4995609,31.8942607
1457,2373,120.5029966,31.8931966
1458,2374,120.5031177,31.893158
1459,2377,120.5051711,31.8463793
1460,2378,120.4994928,31.8425986
1461,2380,120.4995367,31.8424979
1462,2381,120.5053239,31.8462678
1463,2385,120.6125143,31.8991802
1464,2386,120.6125954,31.8993655
1465,2389,120.6414133,31.8189082
1466,2394,120.6193768,31.8054604
1467,2402,120.5847517,31.8633834
1468,2403,120.5843127,31.8607844
1469,2404,120.5751242,31.8627312
1470,2407,120.5749852,31.8627658
1471,2422,120.5071558,31.8800034
1472,2425,120.5072478,31.8801949
1473,2427,120.5089413,31.8841858
1474,2428,120.5086815,31.8842801
1475,2429,120.5086306,31.8841593
1476,2430,120.5088913,31.8840684
1477,2450,120.6124113,31.8994193
1478,2451,120.6123452,31.8992313
1479,2455,120.615484,31.8544873
1480,2456,120.6202466,31.8539651
1481,2457,120.6209068,31.8538927
1482,2458,120.6339275,31.8526235
1483,2459,120.6408149,31.8519484
1484,2471,120.5192828,31.9635377
1485,2477,120.5297307,31.9189924
1486,2478,120.5296419,31.9190007
1487,2481,120.5368528,31.9186825
1488,2482,120.530872,31.9190634
1489,2484,120.5303951,31.9190026
1490,2485,120.5363582,31.9186406
1491,2489,120.5618866,31.9141913
1492,2490,120.5581478,31.9149804
1493,2491,120.5581218,31.9148848
1494,2492,120.5618475,31.9140947
1495,2493,120.5245282,31.9192392
1496,2494,120.5415948,31.9179704
1497,2495,120.5413991,31.9182048
1498,2496,120.5245624,31.9195197
1499,2502,120.6615055,31.8923353
1500,2503,120.6615528,31.8924969
1501,2505,120.5894036,31.8508429
1502,2506,120.5894751,31.8494273
1503,2507,120.5882682,31.8495013
1504,2508,120.5883156,31.8508303
1505,2510,120.4566471,31.9089084
1506,2514,120.4601666,31.9104712
1507,2521,120.4676801,31.9299589
1508,2522,120.4672941,31.929026
1509,2527,120.5694786,31.9401071
1510,2530,120.5695439,31.940213
1511,2531,120.5906009,31.8596223
1512,2532,120.5888308,31.8606102
1513,2533,120.5888038,31.85943
1514,2534,120.5913282,31.8593756
1515,2537,120.705221,31.8536393
1516,2538,120.7051552,31.853684
1517,2544,120.7050472,31.8535573
1518,2545,120.7051163,31.8535065
1519,2553,120.5535412,31.9821602
1520,2554,120.5607287,31.9805167
1521,2563,120.6925316,31.9129257
1522,2566,120.6926458,31.9130325
1523,2571,120.4207999,31.9580535
1524,2572,120.4208037,31.9582036
1525,2573,120.4208663,31.9616951
1526,2575,120.6880596,31.9588342
1527,2582,120.4059152,31.9368431
1528,2583,120.3751105,31.9475886
1529,2586,120.3873113,31.9545586
1530,2595,120.4207705,31.9569254
1531,2602,120.5805043,31.8316632
1532,2603,120.579644,31.8319945
1533,2607,120.6041973,31.8064083
1534,2608,120.6037515,31.8064218
1535,2609,120.6071585,31.7917907
1536,2610,120.6068529,31.7917832
1537,2611,120.6078402,31.7854402
1538,2612,120.6073801,31.7856473
1539,2613,120.6083993,31.7796058
1540,2614,120.6079593,31.7796605
1541,2615,120.6088763,31.768281
1542,2616,120.6084464,31.7685474
1543,2617,120.6080862,31.7595875
1544,2618,120.6076171,31.7595775
1545,2619,120.604892,31.7344373
1546,2620,120.6052894,31.7344379
1547,2624,120.6210369,31.8538784
1548,2631,120.5971678,31.8726005
1549,2632,120.6051583,31.8028673
1550,2633,120.6067453,31.7942045
1551,2634,120.6067528,31.7941209
1552,2635,120.630643,31.8614968
1553,2636,120.5640352,31.9001568
